	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC725217	1367.32664254619	4.49010173981407	0.604876648651066	35.4080990493673	2.67372778569276e-09	1.63905731234561e-08
LOC725225	416.213461867122	-2.58658599723865	0.380429180456504	47.2360012895544	6.29338445121118e-12	5.36294011208814e-11
LOC725233	833.163963251803	2.55539089479149	0.724605604328656	9.87566491396203	0.00167479063097468	0.00407097673455362
LOC725238	8718.98996273091	-2.98395726005984	0.305986451492127	95.4978542280756	1.48051675542763e-22	3.51941678414481e-21
LOC725246	7681.57064179705	4.91878192245235	0.481534617935779	63.6391721828215	1.49428064056269e-15	1.92664749547333e-14
LOC725247	1229.03486176294	2.48480175636339	0.326738688840013	46.4934513489462	9.19251533510045e-12	7.6681868428243e-11
LOC725250	37.8927634245958	-3.33827409343919	0.780641174748762	18.6507871569259	1.56982447455335e-05	5.54039212054501e-05
LOC725258	997.39038326742	-2.95004869811592	0.618139454223489	22.9287196320682	1.68121104417113e-06	6.95103708816938e-06
LOC725263	76791.4808234501	2.4989405801464	0.465306536343964	23.0053796863613	1.6154870165998e-06	6.69329618962867e-06
LOC725270	483.714818502437	-11.6835145477508	1.0605995576092	174.515623520843	7.63805646725065e-40	6.33584795905785e-38
LOC725279	663.941233280329	-2.19900504932494	0.422929209489724	27.9183236600003	1.26545693786363e-07	6.21966650810462e-07
LOC725281	279.281670977294	-2.74505658384098	0.306944969821129	81.1577843230938	2.08396490952688e-19	3.82070969966118e-18
LOC725294	6461.94395468489	3.20075903461308	0.324584572092355	71.8324250757283	2.34270814601808e-17	3.6468771690376e-16
LOC725301	96.7417102880538	-2.81513290941966	0.744619572638742	14.4741035225107	0.000142099717747613	0.000426042269042265
LOC725305	3231.83595672719	2.92470336829528	0.80699153266419	9.99414024547335	0.00157039129949818	0.00383449600548525
LOC725318	35683.6759888592	9.26178132783468	0.401182387610384	218.764160700229	1.68249984346527e-49	2.32067594688198e-47
LOC725325	4178.44318904157	-2.78144405507537	0.213553354759525	172.115958562943	2.55291491535907e-39	2.04612680581008e-37
LOC725327	106.134266366091	-10.0743455413694	1.04450586687381	141.286350716529	1.39292405018065e-32	7.00121401832326e-31
LOC725329	949.485011925274	-2.72742377608233	0.362490430391603	57.6760502073919	3.09042855515548e-14	3.50769299110093e-13
LOC725344	1790.59717834647	2.53029175388582	0.658224675837576	11.7581416632624	0.000605776765184632	0.00161151020152951
LOC725346	3838.16577747734	4.54766533603837	0.33249032729555	119.619759012642	7.6626725132435e-28	2.68918998083119e-26
LOC725350	254.23166717053	-3.91109009881202	0.770015965695441	24.7504022432703	6.52551811566106e-07	2.88719492308734e-06
LOC725360	58.5656615617685	4.4702467100374	0.523729421924373	61.5510110143521	4.3142007028578e-15	5.34186312497904e-14
LOC725381	12484.8386808659	5.47448425221506	0.512794308054686	65.4320041123974	6.01540346181267e-16	8.07180043710654e-15
LOC725387	3278.23891447883	2.10913119746065	0.486620417832307	15.643315914027	7.64824254741994e-05	0.000240581949343663
LOC725391	6522.89415535529	2.64719568057764	0.447186156889999	27.5124206653806	1.5608886543703e-07	7.5634237002208e-07
LOC725396	8813.75614085579	-2.55961094033686	0.440437537816873	34.5279408211637	4.2017638145657e-09	2.51723850345345e-08
LOC725404	59407.82009352	5.48620312504411	0.493368450627573	70.7673302028842	4.01938177966258e-17	6.08136564672927e-16
LOC725407	30.5581669907805	2.88824949563682	0.611252674724371	18.9203717418788	1.3628948864998e-05	4.86069126387872e-05
LOC725408	2077.73788831832	2.01999763165016	0.458066798962102	16.3593002279341	5.23984019512651e-05	0.000168899414115735
LOC725419	5029.01083783342	-3.22163590355749	0.188902208418037	289.494408255459	6.40797052177107e-65	1.85393527632313e-62
LOC725420	17239.2383272953	6.86753151486357	0.33793763747855	207.713315448316	4.33279643151476e-47	5.19147790612405e-45
LOC725421	484.491611526676	4.17010929235531	0.631378389770606	29.2927794946992	6.22271331757862e-08	3.20511616904549e-07
LOC725439	1283.31768036184	2.72206580647792	0.55214426512317	18.9647052866302	1.33158991135308e-05	4.76480227103175e-05
LOC725444	14.3046667141371	-4.76918838235465	1.08655306663756	19.4004865735079	1.0598005477164e-05	3.85624358804046e-05
LOC725450	2683.20751826185	-7.18255946469755	0.82216212457601	57.1913727930619	3.9540184555051e-14	4.40813598864676e-13
LOC725453	1286.58024159965	3.43070307597154	0.598947227686659	23.6486064251117	1.15629615245362e-06	4.90382015030561e-06
LOC725456	10133.8326748577	5.0364150268712	0.319936679351731	149.57952242285	2.1422342388233e-34	1.21005631147247e-32
LOC725461	111.618490833886	-2.10427842657795	0.741852582454241	8.27701803919167	0.00401500130971262	0.00894383953724152
LOC725469	2097.03371016031	-7.10428470323472	0.49892745422775	156.456555436397	6.72823324391573e-36	4.38518146919387e-34
LOC725482	587.81655161896	4.45803815946517	0.520672773399065	47.970614447495	4.32655170983842e-12	3.74609900599295e-11
LOC725489	4788.76579495183	6.88278937849075	0.549053541143421	79.225971376805	5.53970374117685e-19	9.74954981867059e-18
LOC725498	9040.54177804491	4.4758787901648	0.908552104847148	15.5009409818314	8.2464192425029e-05	0.00025816580906458
LOC725523	343.853062663316	-3.26774312272135	0.488215256095639	44.5637999342701	2.46202004869334e-11	1.95871776107313e-10
LOC725532	33.4240359719985	-4.87472975032048	0.93913219452292	26.5813031429389	2.52677241735969e-07	1.18938787360003e-06
LOC725543	588.135621458881	4.17559161539817	0.440560093606116	60.8549384907599	6.14391855107974e-15	7.49015024181992e-14
LOC725548	13249.272542091	2.13493805086535	0.357036470805396	29.6854341637342	5.08152115991924e-08	2.64025422684897e-07
LOC725552	45001.3401384715	3.39649465839857	0.310042163957369	86.5498303982514	1.36260355652449e-20	2.74417714558465e-19
LOC725557	963.227624730829	-3.43816420461127	0.358994570555921	90.0459705806692	2.32690105589126e-21	5.00030802988806e-20
LOC725573	21.7784217653859	-3.88741919503758	1.14152009126902	11.5054271885704	0.000693932803888839	0.00182071022334205
LOC725574	588.845859833033	-7.08941178131643	0.777194945090291	65.5268570349479	5.73273808221599e-16	7.72747035582342e-15
LOC725578	14255.0252884762	4.35399043550372	0.285212981604717	151.247010547327	9.25550622990016e-35	5.51702587432541e-33
LOC725581	37708.2685769325	3.31599230486127	0.389151778268931	52.8412823250294	3.61620148099808e-13	3.57163879830135e-12
LOC725586	7518.82414611532	-3.33007092356966	0.316394034513717	109.202502474303	1.46525045730212e-25	4.43387778686678e-24
LOC725588	9540.40944922588	4.46926404390943	0.545777274581092	42.8952289222431	5.77513311628304e-11	4.39978349552662e-10
LOC725589	188.202482637601	-2.70176336902808	0.791792220926853	11.809535546789	0.000589281310034856	0.00157115192169779
LOC725593	440.38168558432	-2.42261919431973	0.377818141794742	42.4462866009826	7.26502147896113e-11	5.47855593028842e-10
LOC725594	148115.353149991	5.97624983280167	0.52675534962311	69.9757424338978	6.00382547747829e-17	8.92448343531923e-16
LOC725619	17325.7056658856	4.33641773785194	0.526069784019019	44.0841985985716	3.14549941420391e-11	2.45796535252219e-10
LOC725625	1738.12526491168	2.18519800180045	0.381285500127224	27.1830859729107	1.85070704159641e-07	8.89509194789979e-07
LOC725626	15113.9064167769	-2.33010804794741	0.219856412979521	115.740155791408	5.41836183207681e-27	1.805410338542e-25
LOC725632	444.750522051632	-3.95842040050935	1.00208265745807	14.8681701701664	0.000115292066785411	0.000351928588833902
