	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC113218850	4389.20882925421	0.777414738732365	0.17151408383005	20.7087990223424	5.34697324632502e-06	1.90883320943975e-05
LOC113218851	17.2321998323664	2.19443408621833	0.801535318224202	7.37197205746873	0.00662482433281785	0.0133371202864304
LOC113218854	42.1044119451098	3.01021149180074	0.787068893113943	13.7156634561971	0.000212673351845812	0.000579191257623799
LOC113218855	52.3890464011095	1.48891567512985	0.467431829920552	10.1495357299069	0.00144337588708603	0.00335860236537206
LOC113218859	61.8494106929505	3.59864364572171	0.848745469944858	16.1387548655839	5.88670334144424e-05	0.000176540161285341
LOC113218860	243.697178047047	1.85206457510567	0.277666147915774	43.9692557942058	3.33574469364808e-11	2.6295652727887e-10
LOC113218861	96.7533518888104	-2.18269587501787	0.281464991155787	56.1750100448539	6.62988672902602e-14	7.69040314474009e-13
LOC113218862	953.797109750766	-0.978650920781558	0.152717961984922	39.4923704595069	3.29343652782259e-10	2.27575089352464e-09
LOC113218865	35.9062326123631	2.1491601673561	0.470274254464279	20.7281195117559	5.29329540301505e-06	1.89141865957873e-05
LOC113218866	464.946939898133	1.96820132611555	0.382055076906371	25.9454349983758	3.51204956632575e-07	1.5334450028102e-06
LOC113218867	2064.99623317214	-1.71651008111923	0.339473264317369	23.277186301446	1.40253805076159e-06	5.51122785087327e-06
LOC113218869	276.604864294411	1.29700243756341	0.448675802870987	8.35763695291674	0.00384069699553119	0.00818726945993661
LOC113218875	14.9453774647246	2.88006912543305	0.87795672296067	10.4713924309753	0.00121237304435267	0.00286129915233375
LOC113218878	608.687088166267	-1.66310923104536	0.207745712021211	59.3184085387569	1.34116046482287e-14	1.70409730990871e-13
LOC113218880	185.532110299308	0.85381837046166	0.348383158950205	6.0602222516203	0.0138260283178284	0.0259837846492046
LOC113218882	48.9811876695978	2.42570399881837	1.04786515160081	5.1346985583389	0.0234521592911642	0.0416687552692442
LOC113218888	460.753989097823	-0.622739583334384	0.232995907871498	7.00851366338937	0.00811230010351623	0.0160063568192655
LOC113218891	55.4185750438914	1.78841029652042	0.73882913857743	5.77076207476492	0.0162949667430027	0.0301350262716111
LOC113218892	188.298040483779	3.34687479121009	0.323599675577426	99.8060280552013	1.6807790645165e-23	5.36552831945376e-22
LOC113218895	11.9828397309229	-2.91905116879758	0.685198728682086	18.5955760552953	1.61595117887196e-05	5.3243225080376e-05
LOC113218899	10.0098507723243	-2.28860419413945	0.712873035409796	9.90422633826312	0.00164899636825437	0.00378837627187384
LOC113218901	11.8770057927046	4.63593193315733	1.19573538418597	14.4627441300687	0.000142959279171195	0.000401700321783659
LOC113218902	7.84903765403388	2.5757532187097	0.778920183146508	11.2730858094223	0.000786389000831234	0.00193580436315582
LOC113218904	256.963080463201	-2.35762046703149	0.235151713866515	90.21484879187	2.13652595442812e-21	5.4774475132551e-20
LOC113218908	6.88857594083685	4.56964185350833	1.30298936598832	12.8954876309733	0.000329375270431948	0.000871216761872953
LOC113218910	127.603503630622	1.64430025234215	0.346926480822965	22.3585954746419	2.26198379841638e-06	8.63157677552312e-06
LOC113218918	460.060906431872	0.75682881135085	0.325696820984328	5.44152126182786	0.0196635362783057	0.035631127192026
LOC113218919	47.7708559544989	1.4082425522846	0.384970958979975	13.3657451861032	0.000256262069591906	0.000689634199356946
LOC113218923	3914.08954561223	-1.2823267119811	0.187196953169667	44.1337861642297	3.06681568509866e-11	2.43412740814543e-10
LOC113218925	1170.45772749293	0.380147019764993	0.0947835428422742	16.1855777899585	5.74296909784127e-05	0.000172676507280189
LOC113218929	289.47367504124	1.6544577367246	0.281517758067466	34.255407298553	4.83330626635387e-09	2.79204152614699e-08
LOC113218930	153.854268258063	-0.582701405635236	0.208617520335325	7.73614413216724	0.00541262564830859	0.0111643834127091
LOC113218938	602.771913771616	5.1901175539916	0.464934494033503	98.4218570227064	3.38106748864418e-23	1.05039705250426e-21
LOC113218939	58.7517691045532	1.15484998036227	0.308894082506424	14.1647156233823	0.000167481978098551	0.000463304168585821
LOC113218941	3238.90068210901	-1.8875420747126	0.203595527590549	77.2471630008721	1.50848025571851e-18	2.87504427685297e-17
LOC113218944	4313.80396042975	-2.41985117249395	0.244556634806912	83.9276700426722	5.13211804473233e-20	1.13711250291316e-18
LOC113218946	133.686832389216	2.36895012581492	0.641974835284186	13.0613956819275	0.000301444727649647	0.000801546926113839
LOC113218947	197.194348753022	3.73371296900557	0.849253480978224	16.8915689988067	3.9576981845505e-05	0.000122298150833523
LOC113218952	206.821724663536	1.29499108361215	0.525794373384747	6.07557846326394	0.0137063408665198	0.0258006949254763
LOC113218953	390.139641599008	0.732052516160506	0.312827910838517	5.52528955343716	0.0187435005751316	0.0341723858817849
LOC113218955	99.8028157799932	-0.773129898357924	0.324937468887351	5.49046216022317	0.0191204880663413	0.0347503475082753
LOC113218960	106.464533958019	-1.78289205896421	0.691624066282249	6.07290405208428	0.0137271085254101	0.0258272014275779
LOC113218961	63.4862482283117	1.61732765775218	0.438942382797108	13.5535871721791	0.000231847886935678	0.000627429545495244
LOC113218962	108.394917949167	3.43565268558202	0.557472083682198	34.5641799754734	4.12426171732639e-09	2.40644233536648e-08
LOC113218963	46.2410334761942	2.1269206701569	0.508058880829899	17.1846596633043	3.39164149065426e-05	0.000106251261404979
LOC113218964	100.376035243758	1.18995301508293	0.384737736587741	9.59848427133832	0.00194738050224991	0.00441955449668467
LOC113218965	3568.38789349905	-1.33977142664158	0.234585665563194	30.5415493299233	3.26792220649497e-08	1.67932073298731e-07
LOC113218968	593.817068105942	-1.07353225250615	0.424070192519495	6.11685520683025	0.0133898803863501	0.0252789074481957
LOC113218974	264.913644234753	-0.983668687663893	0.344691484857624	7.81372158537329	0.00518510143490492	0.0107390447591918
LOC113218977	114.28813117623	-0.90206617967461	0.349568563757665	6.47928418901378	0.0109138927332097	0.0209978729856275
LOC113218979	249.916470490485	-1.4270635696864	0.206520929554412	45.3317811145929	1.6632807109596e-11	1.3727989229772e-10
LOC113218980	9354.24442046399	-0.784170075652818	0.197327413272689	15.3023287712456	9.16035137199702e-05	0.00026524275786782
LOC113218983	766.218932424714	2.60172583868497	0.189961927874851	178.972749600481	8.1229583579211e-41	1.25505121935453e-38
LOC113218987	986.39134515415	1.4676745853031	0.217804360166635	45.2674509339243	1.71882130443128e-11	1.41662171235773e-10
LOC113218990	4.52791950827781	-4.78712757653765	1.55973832989693	8.89519499554319	0.00285922069250529	0.00626800026196581
LOC113218991	531.114982625219	1.16242028026489	0.180004998870038	41.8655167380143	9.77717912967533e-11	7.23948573512318e-10
LOC113218997	56.6941966882152	-1.50967106675788	0.284669617636257	27.2215462677308	1.81425523553169e-07	8.30971923689375e-07
LOC113219001	155.015488714322	1.4479198545355	0.35515613437263	16.5707926178321	4.68672820471707e-05	0.000143222063386765
LOC113219004	1543.62079188761	-0.601700065885416	0.0986007823239753	36.499551923804	1.52701350677982e-09	9.49304319558186e-09
LOC113219006	2197.5758554304	3.11830121204704	0.54348911653382	29.9525251886859	4.4275490746874e-08	2.22491061047171e-07
LOC113219007	487.093865766394	-1.15890445569921	0.163956031132267	47.8204227262626	4.67100897002706e-12	4.2057227618239e-11
LOC113219009	9.80900083946636	3.02658906523157	1.06084676191352	7.90910554416751	0.0049186583528739	0.0102402826074565
LOC113219010	3.71087057291095	5.45657051805618	1.80604560758548	8.91121151702747	0.00283425172611794	0.00621796838361504
LOC113219014	2003.14605353623	-2.37216016721929	0.319248788571987	47.5566533799757	5.34370867031893e-12	4.7669665952006e-11
LOC113219015	199.920269016628	3.07876247757014	0.378280481658781	61.6358645412624	4.13223006253976e-15	5.52936281347699e-14
LOC113219019	121.226701198923	-1.1792558593918	0.241969360216077	23.0220015661032	1.60157983875528e-06	6.24615864138783e-06
LOC113219032	263.26806484033	0.889007123217598	0.283857727356363	9.87255972865077	0.00167761949689523	0.00384726988522104
LOC113219040	341.488976413289	1.10561587574413	0.363963080877645	9.27977197263469	0.00231698271062734	0.00518524442849548
LOC113219042	1051.56703437369	0.620872256066964	0.160959069792381	14.993561681626	0.00010787860631629	0.000309047537699177
LOC113219045	44.2420701687903	3.59429061223622	0.696460503523459	24.5073243505146	7.4027894234127e-07	3.05714625226323e-06
LOC113219049	1327.43808630107	-0.257727447132754	0.0921943323631523	7.75950587947835	0.00534305758828597	0.0110366045156966
LOC113219058	57.5864655452027	2.23871631110443	0.412215143568406	29.0461254502283	7.06753114867844e-08	3.43246231981918e-07
LOC113219062	1256.72849115191	0.638248718168094	0.199562032372984	10.3154546592383	0.00131920792083028	0.00309453064505695
LOC113219066	321.745409650339	2.81574354855761	0.255273553317759	115.380731730596	6.49501442948165e-27	2.87268042781807e-25
LOC113219068	71.2498453401595	-0.967795261751432	0.423591419936195	5.08007091933473	0.0242023799929913	0.0428571484350219
LOC113219069	47.205946380366	1.80403952006169	0.555913305596699	10.4865075247356	0.00120249460788659	0.00284203702145417
LOC113219071	211.624508276203	-0.904622753446798	0.224819574160132	15.7803571621917	7.11372404354306e-05	0.000210236761582701
LOC113219073	801.424107614688	1.62089347982685	0.461682842225765	12.2071882689512	0.000476057291962196	0.00122209833833804
LOC113219080	216.465353119876	0.731855806075708	0.272441954535359	7.27600805644272	0.0069881663913982	0.0140126098189172
LOC113219086	277.482584997681	1.74090619385647	0.279732459991061	38.2979855775182	6.07252993791163e-10	4.03026786486368e-09
LOC113219088	42.11108128032	2.3057184748826	0.984238204282071	5.2953164988508	0.0213828448603201	0.0383745402263263
LOC113219090	214.003454034294	6.13909418820781	0.845349412921754	39.3357589835928	3.56845978636876e-10	2.45554109290031e-09
LOC113219092	384.947396487021	-1.43496322744439	0.252609478719834	30.2237180462705	3.84972709970368e-08	1.95660691365641e-07
LOC113219094	356.230443274821	1.96212911578882	0.711057824511105	7.4413054138914	0.00637436377032208	0.0128978745190313
LOC113219098	514.033662090444	1.85377636113598	0.357928213023686	26.3785140725764	2.80645031193218e-07	1.24649851340246e-06
LOC113219100	1420.28547482462	0.277525894123186	0.0960174611425559	8.39989311099637	0.00375243073851946	0.00801533039593797
LOC113219101	63.814458443073	3.66725488203714	0.659825173942683	28.0169824502452	1.20255464250321e-07	5.65322644921994e-07
LOC113219102	649.354595145316	0.851508840430112	0.171233350105676	24.9009448082678	6.03528389361568e-07	2.52570855035097e-06
LOC113219106	54.2160927465823	2.35196474478775	0.594788383374823	15.1768435908502	9.78965948024361e-05	0.000281774898303683
LOC113219108	213.555536259532	1.83561867860532	0.160160902177468	132.189702260975	1.35983641041385e-30	8.16465509009101e-29
LOC113219110	56.27176212427	3.38664729327414	0.771435145774003	17.6404294350008	2.66854719972825e-05	8.49536399737663e-05
LOC113219111	1104.1618612922	0.504188605828326	0.19559025580864	6.69732397836205	0.00965577250115909	0.0187610817812595
LOC113219112	289.162573293803	-1.72931664831872	0.284196679921603	34.1330424934163	5.1469816837869e-09	2.95996147651229e-08
LOC113219115	83.5913825112175	2.03409799058501	0.577050132597856	12.1527701539457	0.000490150091461597	0.00125632808225105
LOC113219118	2176.70953616963	-1.3057648906838	0.27923585456687	20.5266228732074	5.88076033460052e-06	2.08462070227442e-05
LOC113219119	498.227355754759	0.7886429896242	0.108853639712673	52.8687306951781	3.56601713497697e-13	3.77724008776172e-12
LOC113219120	61.3365283410415	1.55715825848715	0.375401411468107	17.229393368988	3.31271116554372e-05	0.000103947189239969
LOC113219121	4697.14657706545	-1.31448344395007	0.337825762589666	14.1910116770113	0.000165157556582475	0.000457420116079761
LOC113219122	93.3261718036411	-3.12785968075781	0.586972616237136	23.7046650308713	1.12309969566259e-06	4.47694505446786e-06
LOC113219125	126.449792581127	-2.24192340877742	0.384256710991504	30.6360208866589	3.11261097016444e-08	1.60306381876736e-07
LOC113219126	27.3840389718935	2.64901989379974	0.554836630922734	22.4801437988033	2.12327108187871e-06	8.13370753613569e-06
LOC113219127	12.3687570588268	2.27488279720255	0.940005352372722	5.77768404943401	0.0162309141084012	0.030040541876402
LOC113219129	120.822347860566	-1.73759940037772	0.271442823300257	38.6616892678753	5.04005103075762e-10	3.39756319630130e-09
LOC113219131	246.584749815842	-1.14373533535732	0.289426196650482	14.8859215057056	0.000114212188203079	0.000326224016982321
LOC113219132	549.336062392029	1.82255049073321	0.318419273154622	32.2683153122355	1.34285305798242e-08	7.28510357485968e-08
LOC113219133	284.975130919726	-2.12761937987422	0.218227132752302	86.6380541429006	1.30315351142798e-20	3.0944555103335e-19
LOC113219136	174.748809448038	3.05240068296298	0.412184929632552	51.0679515058381	8.92231849372347e-13	8.8596252532363e-12
LOC113219147	134.906996902165	-1.47073177825275	0.286283037374793	25.014126714679	5.69118041641423e-07	2.39554662787534e-06
LOC113219149	308.703101241422	0.92466859748488	0.390797571821794	5.62850318797541	0.0176707140398642	0.0323949112947234
LOC113219158	176.708241772969	2.3705872639472	0.262982462098543	79.4564319773045	4.92977268483627e-19	9.86635679997974e-18
LOC113219159	26.8032212643891	-1.80123751313054	0.560408247711601	9.71451931132358	0.00182817890595226	0.00416698213260715
LOC113219160	39.9025640427896	1.05297291027187	0.437949972982324	5.82204551460228	0.0158265290090231	0.029338956671982
LOC113219162	59.9594751432699	1.16299657969119	0.382897459876838	9.31522360833586	0.00227257642838761	0.00509472154230135
LOC113219165	70854.9803082791	1.99237305678614	0.568934425741127	11.9529915900041	0.000545597074374343	0.00138648660040568
LOC113219175	84.7064591375395	1.19214492960887	0.221764401117312	29.2172177387413	6.47016904983386e-08	3.16222349006642e-07
LOC113219176	84.7064591375395	1.19214492960887	0.221764401117312	29.2172177387413	6.47016904983386e-08	3.16222349006642e-07
LOC113219190	140.866940681476	-0.700924757273585	0.289440228149079	5.71317605268541	0.0168380489490719	0.0310008010435947
LOC113219193	115.250211098006	-2.3462296191885	0.362299037991442	37.7297839099446	8.12544320905467e-10	5.30764576699693e-09
LOC113219194	273.351844275106	-3.20852449479409	0.427045627459381	45.9859944381279	1.19101413002239e-11	1.00301393449851e-10
LOC113219196	50.689971100976	-3.15952822519673	0.494019801655434	36.5752782452748	1.46882776702701e-09	9.16573837604145e-09
LOC113219199	659.723982747196	-3.0226058054717	0.172611665778657	264.490678663158	1.8017186846123e-59	8.03012158357204e-57
LOC113219202	43.5211703560717	-1.93978316000148	0.835214034794267	4.91340286457651	0.0266490906809918	0.04667618845395
LOC113219203	17.1726615054496	-6.10131455065489	1.67819329461932	10.5843379760242	0.00114049729842218	0.00270987957640275
LOC113219209	8.98163174721781	3.47270697509649	1.23562000805574	7.53395662859578	0.00605467908425582	0.0123204088352117
LOC113219215	189.167297038314	-1.61283937697635	0.15875778156805	100.353975113688	1.2745567774475e-23	4.09129194932454e-22
LOC113219217	549.341014667826	0.789362468451335	0.349563578127776	5.14004052276479	0.0233801024488128	0.0415662208003748
LOC113219218	177.411059323999	-1.24154343403359	0.365352189541768	10.9324628157771	0.000944937999391351	0.00228266448550072
LOC113219220	64.7869252385475	2.20696895800424	0.655716831603232	11.0388941688653	0.000892200652305413	0.00216883179335329
LOC113219222	167.405498540771	1.21913324138782	0.235274124602306	26.993651272836	2.04124813159377e-07	9.2596649548715e-07
LOC113219223	104.248316360784	3.04424182823724	0.676754478828489	18.7400066984098	1.49806338600424e-05	4.96270969611698e-05
LOC113219227	31.2425108501972	3.71567934619449	0.713456190227046	25.6102569780507	4.17812585761598e-07	1.79785081463253e-06
LOC113219234	51.0919540697553	-2.66614992473467	0.553058851793484	20.8102424383906	5.07110355932118e-06	1.81762907656709e-05
LOC113219236	279.65841461325	0.652298470620771	0.27655491287631	5.59973359615094	0.0179632088052221	0.0329103025509744
LOC113219245	84.5378235054256	1.40527833582504	0.42340019801693	11.0004471445052	0.000910899096727823	0.00220918767954835
LOC113219247	44.4895731053764	-2.48802007308891	0.633195416655336	13.7971749275796	0.000203642212812217	0.000556426777191221
LOC113219248	26.8495889088765	-2.40065924658324	0.575620605452283	16.3564154127908	5.24782200152335e-05	0.000158694575557549
LOC113219250	5650.6362877644	-0.435524321935831	0.128062519590658	11.3991492349873	0.000734777485506781	0.00181858212346275
LOC113219253	49.4028310411748	-1.52066736661356	0.611015113388056	5.82631050960858	0.0157882017991969	0.0292819594188691
LOC113219255	144.675380897636	2.12559680303339	0.604467673068233	12.0123608251791	0.000528488710835983	0.00134685005083954
LOC113219256	213.276739966699	3.93855526625162	0.606865865291762	36.5612425437811	1.4794421836388e-09	9.22700539505187e-09
LOC113219259	36.7160241714462	1.61391134039726	0.595756678075035	7.34057810597646	0.0067415155442782	0.0135452086415097
LOC113219269	58.3375882457612	3.05418470354382	0.66284330782542	19.8465254996414	8.39151191899257e-06	2.90462769841619e-05
LOC113219270	46.6859305695391	3.44976742273415	0.700376767374072	22.435184402286	2.17355608292412e-06	8.31808714957883e-06
LOC113219271	143.923664606121	2.04010825764309	0.466139806193779	18.730612637128	1.50546135759843e-05	4.9829437908742e-05
LOC113219276	43.4388337068429	1.45450911715694	0.425682126857858	11.7771538342956	0.000599620934644774	0.00151150911260901
LOC113219278	198.064355561386	-1.68514698681793	0.535880769350674	9.08691768891111	0.00257444390844521	0.00570087063081656
LOC113219280	26.9832830303326	2.39350523032611	0.869147655751632	7.29889635097221	0.00689969789335651	0.0138447963962277
LOC113219282	48.9346451048343	-2.02715361713437	0.345463341796713	33.2441952912538	8.12820236984027e-09	4.54802554619551e-08
LOC113219283	612.215060451445	2.40325560525551	0.375568390797513	39.1577897404535	3.90900526791406e-10	2.67399958940898e-09
LOC113219284	677.247052782348	1.72061874437558	0.39164159400653	19.0594241943925	1.26710473464267e-05	4.25107401998821e-05
LOC113219291	655.368810886417	0.509267562249001	0.182946666865227	7.80872735003712	0.00519945083733406	0.0107649162592509
LOC113219293	34.6656251226165	2.85783327687916	0.599124445376437	21.9277786813505	2.8310606119672e-06	1.06203724090242e-05
LOC113219295	1240.38712722041	-0.619496720198073	0.126501169980986	23.4985750511696	1.25006317123166e-06	4.94731285117231e-06
LOC113219296	15.7122771035232	2.83236277942223	0.961566700149168	8.35596507961705	0.00384423238390608	0.00819329866924842
LOC113219297	216.915579172351	1.5098852578786	0.274344182448519	30.2733670942566	3.7524315160994e-08	1.91303019835283e-07
LOC113219298	88.3581855575562	6.76032524251394	0.947312507758675	41.866229314422	9.77361664820601e-11	7.23948573512318e-10
LOC113219305	32.8856682531374	-2.82106386298171	1.05789370421742	6.07347490278467	0.0137226729716039	0.0258230487812515
LOC113219306	216.535338066911	2.60329368885426	0.363404460874712	48.9940841938973	2.56735664053922e-12	2.41481564533835e-11
LOC113219312	103.506569007534	-1.096352536178	0.312267432820498	11.907542828703	0.000559070980929078	0.00141823873183147
LOC113219314	106.500333916547	2.83678302065039	0.534336619653112	26.5452566618302	2.57436020289613e-07	1.15002644684504e-06
LOC113219317	41.1348248241372	2.30987594130912	0.671597911307023	11.5546379140339	0.000675804677810593	0.00168413432397186
LOC113219318	2873.49430692746	0.605423737582703	0.26459706666723	5.27917670753368	0.0215819506716692	0.0387018948287377
LOC113219322	162.906030859384	1.42286977632852	0.206793577605507	47.6222383739432	5.16789094514669e-12	4.62079631731172e-11
LOC113219327	12.660345069321	-1.8806063624193	0.643237400836993	8.37072915146926	0.00381312598996437	0.0081329843496608
LOC113219335	15.9569307864796	-2.2539009489891	0.690778778132556	9.94537861521384	0.00161253701479024	0.00371492622810921
LOC113219336	178.3085987348	3.35384257226136	0.473995519827633	45.6351043735145	1.42465345128715e-11	1.18854457836684e-10
LOC113219339	119.158923070996	1.18914873118438	0.541562233436747	4.84425727858358	0.0277383352768296	0.048408408010226
LOC113219342	5752.49725945705	-0.812047719794495	0.162045306024278	24.3098100539319	8.20202766261272e-07	3.35729765292675e-06
LOC113219359	1787.33794823925	0.90443263727106	0.159983042626009	32.1817745835399	1.4040162762048e-08	7.58849841821885e-08
LOC113219365	171.775541104116	1.8436414536533	0.53430076301258	11.7079065395296	0.000622350956981259	0.00156133424756416
LOC113219370	367.931191949657	-1.78474661103555	0.449596925831381	14.3255208049429	0.000153766085225644	0.000429049216372445
LOC113219372	211.426405918678	-1.68639193253318	0.420806325970806	14.7545671698906	0.000122450557956052	0.000347783594508513
LOC113219373	353.098262027032	1.97381553675859	0.71963794380875	7.34420361710316	0.0067279330128182	0.0135212084204886
LOC113219388	61.4470988167123	1.67525411472066	0.603956636981763	7.64276204669164	0.00570005697301542	0.0116968762534625
LOC113219389	103.829731643607	1.66797583765029	0.56480938670009	8.64873542145702	0.0032728843606787	0.00708238729627354
LOC113219394	1318.57934473208	1.46921436338271	0.418227493707141	12.2830693960805	0.000457085994125711	0.00117574558610242
LOC113219395	49.4142861899111	1.26058223215061	0.552000270596395	5.2310752754429	0.0221868122297832	0.0396821701063016
LOC113219397	73.700454437491	4.13037092632994	0.673687296450151	33.1832100640809	8.3871607982596e-09	4.67941290207496e-08
LOC113219398	262.798568403858	0.757258533217998	0.225572912066984	11.361818957855	0.000749693670046831	0.0018519399378603
LOC113219399	286.639192854878	-0.673953631427803	0.160109493507079	17.4420160447706	2.9620573415621e-05	9.37310772092344e-05
LOC113219406	413.480277882708	-2.73824850408962	0.366485276837853	47.092860902127	6.77018375518821e-12	5.9479066986445e-11
LOC113219410	173.006310074875	1.54428420936675	0.378256549843729	16.5821898801798	4.65864636008257e-05	0.000142401461410279
LOC113219412	3172.8085854514	1.07378152476589	0.172175493800434	39.0773804483462	4.07336121112105e-10	2.77496235828752e-09
LOC113219416	168.150456024994	1.0170415455398	0.308906898790541	10.8887094731718	0.000967522164977584	0.00233187330444265
LOC113219417	210.579210948673	1.48270476467949	0.458314802696012	10.4140552092735	0.00125059820148236	0.00294491606559186
LOC113219418	39.2103977262538	1.90050108542642	0.664543874038763	8.06585331394064	0.00451072272042586	0.00946581942852134
LOC113219425	34.0932748574285	2.8831527126322	0.51155186892216	31.2603181914614	2.25644995182612e-08	1.18369135544414e-07
LOC113219426	34.4543737446481	0.954705208457149	0.430624973836643	4.96398186490266	0.0258805469533367	0.0454813130262764
LOC113219428	91.6083927949441	-0.709740077426952	0.315516215682101	4.98136701843463	0.025621729755654	0.0451017172122921
LOC113219429	55.8633870809127	1.45921832455954	0.411633809111918	12.6608977897416	0.000373382874501561	0.000975814332368987
LOC406073	8251.54817236076	-2.43993772605875	0.221891420087154	103.374255003319	2.77456868790926e-24	9.68424757695558e-23
LOC406096	16116.891518688	0.483593839533198	0.185342017458436	6.86057915249199	0.00881179837401456	0.0172835341161274
LOC406114	143.349490886453	-2.04017014681161	0.606367054284372	10.1438144037939	0.00144786254107917	0.00336701407305345
LOC406118	4660.58169333093	-0.416619198880367	0.0932973025096175	19.6717111570723	9.19525752843137e-06	3.15471933639863e-05
LOC406124	12705.818956283	-1.86072588810773	0.348280588200246	25.6498343922142	4.09330615279746e-07	1.76594310121433e-06
LOC406139	4447.04721955992	-0.732587113272003	0.182796503229707	15.6075810611696	7.79414727963954e-05	0.00022877046270634
LOC406142	21388.5261415162	3.82820871162087	1.27204814875765	7.7893885133447	0.00525539794455581	0.0108742393380033
LOC406144	5492.5164594749	2.85501520722349	1.07648789604002	6.51601512277358	0.0106907279765685	0.0206027200719235
LOC406147	84911.1162759394	4.24422852181771	0.481203307533783	64.6095077583378	9.13136759256069e-16	1.31446320077756e-14
LOC408264	3154.67481311026	-0.711409151086152	0.200885701403392	12.2010520999497	0.000477625715371423	0.00122585310957343
LOC408267	23054.8524077654	-1.05705149846596	0.211498706716475	23.8170443815933	1.05940199484104e-06	4.24640273822828e-06
LOC408269	485.353095401702	1.65688660592282	0.248244393062979	44.1687804947874	3.012476573988e-11	2.39756720737451e-10
LOC408271	7013.13807958118	-1.34236818866861	0.120026479088809	117.244468273041	2.53777285951453e-27	1.16236015399425e-25
LOC408272	5096.3105717925	1.18039068768763	0.417801054008686	8.00320780277912	0.00466945550125223	0.00976003794165059
LOC408275	9837.8232797203	-0.414437669860712	0.0786740894560673	27.3755810262702	1.67533460397292e-07	7.70387991699927e-07
LOC408276	14490.4260042886	-1.02728063644741	0.130192748623306	59.5029089775084	1.22113484663638e-14	1.55842627784388e-13
LOC408277	4351.07595017865	0.683426662470753	0.170968445313143	16.1090679791785	5.97970295918317e-05	0.000179097435748293
LOC408278	1719.93684565961	-1.06312715546685	0.211661116364469	24.0991534881329	9.15005112184227e-07	3.71646661058213e-06
LOC408280	50790.3785799694	-0.494196033285334	0.196232970763626	6.23342823547213	0.0125360808478675	0.0238105400532845
LOC408282	4056.24542325789	-0.619649291570312	0.160556142914624	14.5604376685795	0.000135734639225599	0.000382605935136521
LOC408284	6253.41441718276	-0.256639395180316	0.108203181096469	5.58258721293541	0.0181399055275511	0.0332025312357071
LOC408293	3941.53465018437	-0.477888802999176	0.115392979740344	16.8775166751912	3.98710734807583e-05	0.000123141257861148
LOC408294	6365.80452576796	-0.28462962326627	0.0569313710617568	24.8034599986899	6.3483413473898e-07	2.6443055188193e-06
LOC408295	4676.0117329611	-1.1402120674074	0.268560088250759	17.1019802316542	3.54253491123896e-05	0.000110559909914993
LOC408297	735.553583515613	-1.22565724676354	0.345859245226644	11.8540409247353	0.000575363597514756	0.00145574527685611
LOC408298	8034.58965082658	0.792078242584163	0.195736900875224	16.5058567991455	4.85000280909847e-05	0.000147834256223657
LOC408299	46184.1226526241	-1.37655199778094	0.153676510903295	74.8749398477234	5.01495386523368e-18	9.08020084223874e-17
LOC408302	4161.65032041675	-1.16557894234328	0.285924636394618	15.7368091914142	7.27937590405058e-05	0.00021485840034676
LOC408303	11568.8083207959	0.508029833219283	0.100924981962339	25.5358377675925	4.34241706868496e-07	1.86439158917826e-06
LOC408306	9657.73544962412	-1.42164180540911	0.249291528478807	30.2515136419036	3.79494973151366e-08	1.93045994243987e-07
LOC408308	81398.1233832336	0.506151090352329	0.154708255013123	10.7884656270322	0.0010213450617354	0.0024519052362523
LOC408309	63149.6337636104	-0.640974100817509	0.173348545983898	13.3448359229789	0.000259135230405195	0.000697042490699954
LOC408311	9325.05589117253	-0.686946610653627	0.135795817589704	24.929942259653	5.94518491024801e-07	2.49430857132346e-06
LOC408312	936.761266241863	-0.381111875449367	0.136869589822608	7.66706767946447	0.00562377767621302	0.0115599096490575
LOC408314	1650.8247315421	-0.700668232994057	0.183074004768202	14.2673111004768	0.00015859536416221	0.000440720163048366
LOC408315	11083.9826020816	-0.580439949147656	0.214757008696407	7.15121792576565	0.00749130977625714	0.0149182501610702
LOC408316	9960.09812505056	-0.310857233281204	0.09458610549902	10.6985809736655	0.00107217740250537	0.00256384476686592
LOC408319	4063.36889703925	-0.314163385116649	0.0824476962814348	14.3861849662489	0.00014889065294403	0.000417153018935064
LOC408320	261.690118997292	-1.09082485455867	0.326680964669132	10.6816035495301	0.00108206222055343	0.00258321734894378
LOC408324	29496.9041964613	-0.597961241326115	0.108670329172649	29.6185642549743	5.259876308955e-08	2.61594191708886e-07
LOC408327	9229.76125456822	-0.684782615797204	0.162612137969506	17.272590960145	3.23824367654671e-05	0.000101775882082515
LOC408329	16140.6137856714	-0.920366846445724	0.213296111250145	17.9019569263658	2.32581833650811e-05	7.46788109821444e-05
LOC408331	43990.7163352362	-1.25580933967814	0.143383364538078	72.1936235195862	1.95085111457932e-17	3.30987741079725e-16
LOC408333	18386.6623942108	-0.353043196338992	0.153098259099208	5.25717940308405	0.0218564126795046	0.0391456120757495
LOC408336	2460.22206553824	0.622937001353631	0.133835581366107	21.8362496287816	2.96936882975702e-06	1.10862326973763e-05
LOC408337	29173.7888967398	-0.421881988625606	0.123475792560209	11.5099485747317	0.000692246930067561	0.00172251608881746
LOC408339	3463.91781123181	-1.5896125249217	0.21889339094299	48.479758198741	3.3371570664136e-12	3.09615501085675e-11
LOC408342	6097.9142081831	-0.62446787885736	0.149191337660657	17.1216951024277	3.50595275337119e-05	0.000109595307542663
