LOC409788	GO:0003723,GO:0005634,GO:0006357,GO:0043565,GO:0050684
LOC409789	GO:0005615,GO:0005764,GO:0006508,GO:0008234
LOC409790	GO:0005509
LOC409791	GO:0004691,GO:0005524,GO:0005634,GO:0005952,GO:0010737,GO:0018105
LOC409792	GO:0005452,GO:0005886,GO:0006820,GO:0008509,GO:0008510,GO:0015701,GO:0051453,GO:0055085
LOC409793	GO:0003954,GO:0005747,GO:0006120,GO:0045272
LOC409795	GO:0000184,GO:0005515,GO:0005697,GO:0042162,GO:0070034
LOC409796	GO:0003743,GO:0005737,GO:0005852
LOC409799	GO:0000124,GO:0003713,GO:0006357,GO:0016578,GO:0045893,GO:0071819
LOC409802	GO:0005839,GO:0006511,GO:0019773
LOC409804	GO:0004722,GO:0005634,GO:0005737
LOC409806	GO:0032039,GO:0034472
LOC409807	GO:0004111,GO:0046314
LOC409809	GO:0005524,GO:0005829,GO:0005832,GO:0006457,GO:0016887,GO:0051082,GO:0140662
LOC409810	GO:0005515,GO:0005680,GO:0031145,GO:0034399,GO:0045842,GO:0070979
LOC409814	GO:0004566,GO:0005615,GO:0005975,GO:0019391,GO:0030246
LOC409818	GO:0005432,GO:0007154,GO:0030424,GO:0035725,GO:0042383,GO:0098703,GO:0098794
LOC409819	GO:0006986,GO:0016020,GO:0030433,GO:0031625
LOC409820	GO:0005634,GO:0043130,GO:0043161
LOC409821	GO:0004672,GO:0005515,GO:0005524,GO:0006468
LOC409822	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0009952,GO:0046983,GO:0050767
LOC409825	GO:0005524,GO:0005832,GO:0006457,GO:0016887,GO:0051082,GO:0140662
LOC409826	GO:0004252,GO:0006508
LOC409827	GO:0004252,GO:0006508
LOC409829	GO:0005515,GO:0019005,GO:0031146
LOC409831	GO:0004298,GO:0005839,GO:0051603
LOC409832	GO:0003735,GO:0005840,GO:0006412,GO:0022625
LOC409833	GO:0003676,GO:0005739,GO:0006479,GO:0008276
LOC409835	GO:0004842,GO:0008270,GO:0016567
LOC409836	GO:0005515,GO:0007165
LOC409838	GO:0005829,GO:0006378,GO:1990817
LOC409839	GO:0000184,GO:0003677,GO:0003723,GO:0003724,GO:0005524,GO:0005737,GO:0008270,GO:0016787
LOC409841	GO:0005634,GO:0006511,GO:0031625,GO:0043130
LOC409842	GO:0002183,GO:0003743,GO:0005737,GO:0005852
LOC409843	GO:0003774,GO:0005524,GO:0016459,GO:0051015
LOC409845	GO:0005249,GO:0016020,GO:0042391,GO:0071805
LOC409846	GO:0003921,GO:0003922,GO:0005524,GO:0005829,GO:0006177
LOC409847	GO:0005737,GO:0016616
LOC409849	GO:0005515,GO:0005886,GO:0007156,GO:0008046,GO:0030424,GO:0043025,GO:0050808
LOC409851	GO:0005515,GO:0005543,GO:0005737,GO:0005886
LOC409854	GO:0003676,GO:0005634,GO:0010468
LOC409856	GO:0005085,GO:0005886,GO:0007265,GO:0043547
LOC409857	GO:0005730,GO:0019843,GO:0032040,GO:0070037,GO:0070475
LOC409859	GO:0000076,GO:0000278,GO:0003677,GO:0005634,GO:0030174,GO:0070182,GO:0071163
LOC409860	GO:0005789,GO:0006506,GO:0051377
LOC409861	GO:0004550,GO:0006183,GO:0006228,GO:0006241
LOC409862	GO:0003723
LOC409863	GO:0003924,GO:0005525,GO:0032482
LOC409865	GO:0005737,GO:0008525,GO:0008526,GO:0015914,GO:0031210,GO:0035091,GO:0046872
LOC409866	GO:0003724,GO:0003729,GO:0005524,GO:0005730,GO:0071013
LOC409867	GO:0005856,GO:0005886,GO:0090090
LOC409870	GO:0006465,GO:0016020,GO:0033619,GO:0042500,GO:0098553,GO:0098554
LOC409871	GO:0000278,GO:0003682,GO:0005515,GO:0006261,GO:0006281,GO:0016020,GO:0022857,GO:0043596,GO:0055085
LOC409872	GO:0005525,GO:0035091,GO:0045494,GO:0070300
LOC409876	GO:0003714,GO:0005634,GO:0006357
LOC409877	GO:0005634,GO:0005737,GO:0006355
LOC409880	GO:0005737,GO:0008541,GO:0031595
LOC409881	GO:0005509,GO:0005737,GO:0009791,GO:0016460,GO:0032036,GO:0040011
LOC409882	GO:0005634,GO:0006979
LOC409883	GO:0000381,GO:0003723,GO:0005515,GO:0005686,GO:0045292,GO:0071004,GO:0071013
LOC409884	GO:0004856,GO:0005829,GO:0005997,GO:0042732
LOC409886	GO:0035556,GO:0043539
LOC409887	GO:0000977,GO:0000981,GO:0005634,GO:0005667,GO:0006357,GO:0051726
LOC409888	GO:0006914,GO:0007030,GO:0012507,GO:0048208,GO:0070971,GO:0070973
LOC409890	GO:0000413,GO:0003755,GO:0006457,GO:0043231
LOC409891	GO:0005634,GO:0006355,GO:0030374
LOC409892	GO:0005634,GO:0005737,GO:0031072
LOC409893	GO:0003730,GO:0005634,GO:0005829,GO:0008143,GO:0008266,GO:1990904
LOC409894	GO:0000132,GO:0000776,GO:0005813,GO:0005871,GO:0007020,GO:0007059,GO:0007100,GO:0008017,GO:0016477,GO:0047496,GO:0051303,GO:0051642
LOC409897	GO:0005524,GO:0016020,GO:0016887,GO:0055085,GO:0140359
LOC409898	GO:0005856,GO:0035332,GO:0098592
LOC409899	GO:0006814,GO:0015293,GO:0016020,GO:0055085
LOC409900	GO:0003729,GO:0005634,GO:0036396,GO:0080009
LOC409902	GO:0005515,GO:0048786,GO:0050808
LOC409903	GO:0003924,GO:0005246,GO:0005525,GO:0005886
LOC409904	GO:0002011,GO:0005515,GO:0005886,GO:0005912,GO:0016332,GO:0045197,GO:0048699,GO:0072659
LOC409905	GO:0004144,GO:0005789,GO:0019432
LOC409906	GO:0000976,GO:0003682,GO:0005669,GO:0006367,GO:0008237,GO:0008270,GO:0016251
LOC409908	GO:0004713,GO:0005524,GO:0006468
LOC409909	GO:0005515,GO:0006620,GO:0016020,GO:0030433,GO:0060090,GO:0072380
LOC409910	GO:0003924,GO:0005525,GO:0007264,GO:0016477
LOC409911	GO:0003756,GO:0005783,GO:0006457,GO:0034976
LOC409912	GO:0007186,GO:0008277,GO:0035556
LOC409915	GO:0003723,GO:0005634,GO:0006397,GO:0046872
LOC409918	GO:0005634,GO:0010265,GO:0016567
LOC409919	GO:0005313,GO:0005886,GO:0015175,GO:0015501,GO:0015813
LOC409920	GO:0005634,GO:0006301,GO:0070534
LOC409921	GO:0005634,GO:0045892
LOC409922	GO:0004325,GO:0006783
LOC409923	GO:0004222,GO:0005737,GO:0006508,GO:0007155,GO:0016020
LOC409924	GO:0016020,GO:0022857,GO:0055085
LOC409925	GO:0004672,GO:0005524,GO:0006468
LOC409926	GO:0003735,GO:0005762,GO:0005840,GO:0006390,GO:0006412
LOC409927	GO:0043231
LOC409928	GO:0000987,GO:0006368,GO:0008023,GO:0032968,GO:0042795
LOC409930	GO:0005753,GO:0042776,GO:0046933
LOC409932	GO:0003333,GO:0015179,GO:0016020
LOC409933	GO:0015149,GO:0015749,GO:0016020
LOC409934	GO:0005789,GO:0005886,GO:0033149,GO:0061817,GO:0090158
LOC409936	GO:0003677,GO:0005515,GO:0005634,GO:0006357
LOC409937	GO:0003774,GO:0004713,GO:0005515,GO:0005524,GO:0006468,GO:0016459
LOC409941	GO:0046872
LOC409942	GO:0005515,GO:0005886,GO:0007399,GO:0007411,GO:0030424,GO:0098609
LOC409945	GO:0003723,GO:0004815,GO:0005524,GO:0005737,GO:0005829,GO:0006422,GO:0017101
LOC409946	GO:0005765,GO:0005769,GO:0007034,GO:0007035,GO:0016471,GO:0033179,GO:0033181,GO:0046961,GO:1902600
LOC409949	GO:0005515
LOC409950	GO:0005509
LOC409951	GO:0000027,GO:0003735,GO:0005840,GO:0006412,GO:0019843
LOC409952	GO:0000226,GO:0004674,GO:0005524,GO:0005737,GO:0006468,GO:0035556,GO:0050321
LOC409953	GO:0003723
LOC409954	GO:0005829,GO:0006979,GO:0008379,GO:0019430,GO:0033554,GO:0042744,GO:0045454
LOC409955	GO:0000398,GO:0005515,GO:0071011
LOC409957	GO:0000149,GO:0001786,GO:0005509,GO:0005544,GO:0006906,GO:0014059,GO:0016020,GO:0017156,GO:0017158,GO:0030276,GO:0030424,GO:0045202,GO:0071277
LOC409959	GO:0000082,GO:0000307,GO:0004693,GO:0005524,GO:0005634,GO:0005737,GO:0006468,GO:0007165,GO:0010389,GO:0010468,GO:0030332
LOC409961	GO:0003723
LOC409963	GO:0003873,GO:0004331,GO:0005524,GO:0005829,GO:0006000,GO:0006003
LOC409965	GO:0004693,GO:0005524,GO:0005634,GO:0006368,GO:0006468,GO:0008024,GO:0008353,GO:0030332,GO:0032968
LOC409966	GO:0003924,GO:0005525
LOC409968	GO:0005198,GO:0005515,GO:0006886,GO:0006888,GO:0007029,GO:0030127,GO:0070971,GO:0090110
LOC409969	GO:0003723,GO:0008033,GO:0017150,GO:0050660
LOC409970	GO:0004222,GO:0030198,GO:0031012
LOC409976	GO:0005783,GO:0005793,GO:0005794,GO:0006886,GO:0006888,GO:0007030,GO:0030134
LOC409978	GO:0005634,GO:0005829,GO:0005839,GO:0008233,GO:0010498,GO:0019774
LOC409979	GO:0000727,GO:0003697,GO:0005524,GO:0005634,GO:0006260,GO:0006268,GO:0006270,GO:0006271,GO:0016887,GO:0017116,GO:0042555
LOC409983	GO:0003723,GO:0005515,GO:0005737,GO:0045087
LOC409984	GO:0032436,GO:0080008
LOC409985	GO:0004197,GO:0004843,GO:0005634,GO:0005829,GO:0016579
LOC409986	GO:0016491
LOC409990	GO:0005198,GO:0005515,GO:0006886,GO:0006888,GO:0006890,GO:0006891,GO:0030126
LOC409991	GO:0042407
LOC409992	GO:0005737,GO:0006606,GO:0031267,GO:0031965
LOC409993	GO:0000956,GO:0003723,GO:0004534,GO:0005634,GO:0016075
LOC409994	GO:0005634,GO:0006338,GO:0031011
LOC409995	GO:0000122,GO:0016575,GO:0042826,GO:0070822
LOC409999	GO:0006629,GO:0016788
LOC410001	GO:0006886,GO:0031267,GO:0042391,GO:0042734,GO:0044325,GO:0048167,GO:0048788,GO:0048791,GO:0050806
LOC410003	GO:0005515
LOC410004	GO:0000124,GO:0005634,GO:0005669,GO:0006367,GO:0016251,GO:0016573,GO:1990841
LOC410005	GO:0006486,GO:0015020
LOC410006	GO:0005096,GO:0005515,GO:0005737,GO:0051056,GO:0090630
LOC410007	GO:0004620,GO:0005576,GO:0009395
LOC410009	GO:0005509,GO:0005886,GO:0005911,GO:0007156
LOC410012	GO:0003713,GO:0005634,GO:0031490,GO:0045893
LOC410013	GO:0005509
LOC410015	GO:0000932,GO:0003729,GO:0033962,GO:0034063,GO:1990124
LOC410017	GO:0005634,GO:0005829,GO:0006606,GO:0030544,GO:0061608
LOC410018	GO:0005886,GO:0015137,GO:0015141,GO:0015746,GO:0098656
LOC410019	GO:0048488
LOC410022	GO:0004222,GO:0005739,GO:0006627,GO:0046872
LOC410023	GO:0006749,GO:0050313,GO:0070813
LOC410026	GO:0005524,GO:0008540,GO:0016887,GO:0036402,GO:0043161
LOC410027	GO:0000381,GO:0003723,GO:0005634,GO:0005737,GO:0006397,GO:0071011
LOC410030	GO:0005198,GO:0005515,GO:0006606,GO:0030127,GO:0031080,GO:0032008,GO:0032527,GO:0090114
LOC410031	GO:0000124,GO:0003712,GO:0006357
LOC410034	GO:0005504,GO:0005634,GO:0005829,GO:0015908
LOC410035	GO:0005515,GO:0007275
LOC410037	GO:0005515
LOC410038	GO:0005201
LOC410039	GO:0005634,GO:0005739,GO:0005829,GO:0030170,GO:0031071,GO:0044571
LOC410040	GO:0003729,GO:0005634,GO:0005737,GO:1990904
LOC410041	GO:0016020
LOC410042	GO:0005829,GO:0008465,GO:0016618,GO:0030267,GO:0051287
LOC410043	GO:0004586,GO:0005737,GO:0033387
LOC410044	GO:0005085,GO:0005096,GO:0007165
LOC410045	GO:0005515,GO:0005829,GO:0008287,GO:0019888,GO:0032515,GO:0080163
LOC410050	GO:0000776,GO:0007094,GO:0033597,GO:0043130,GO:1990298
LOC410054	GO:0005829,GO:0006511,GO:0031593
LOC410055	GO:0000287,GO:0006400,GO:0008193
LOC410056	GO:0005654,GO:0006470,GO:0006974,GO:0030289,GO:0072542
LOC410057	GO:0005737,GO:0006355,GO:0016477,GO:0019900,GO:0035330,GO:0043130,GO:0046621,GO:0060090
LOC410058	GO:0005509,GO:0005859
LOC410059	GO:0004108,GO:0005759,GO:0005975,GO:0006099,GO:0006101
LOC410060	GO:0005251,GO:0005515,GO:0008076,GO:0016020,GO:0051260,GO:0071805
LOC410061	GO:0005737,GO:0016316
LOC410062	GO:0005739,GO:0006862,GO:0008517,GO:0015230,GO:1904947
LOC410067	GO:0008028,GO:0015718,GO:0055085
LOC410070	GO:0005813,GO:0008017,GO:0034453
LOC410071	GO:0005737,GO:0016791
LOC410072	GO:0005515,GO:0008237,GO:0008541,GO:0016579,GO:0043161,GO:0070628
LOC410073	GO:0000727,GO:0003682,GO:0003688,GO:0003697,GO:0006270,GO:0031261,GO:1902977
LOC410076	GO:0005524,GO:0005737,GO:0005829,GO:0016301
LOC410078	GO:0000226,GO:0008017,GO:0072686
LOC410079	GO:0003676,GO:0008270
LOC410080	GO:0006597,GO:0016768
LOC410083	GO:0005515,GO:0005737,GO:0007165
LOC410084	GO:0000145,GO:0006886,GO:0006887,GO:0006893,GO:0016020,GO:0090522
LOC410085	GO:0003677,GO:0008270
LOC410087	GO:0009408,GO:0042026,GO:0044183
LOC410091	GO:0003723,GO:0005515,GO:0005829,GO:0006446,GO:0008494
LOC410092	GO:0005789,GO:0015031
LOC410093	GO:0005634,GO:0008156,GO:0045786
LOC410094	GO:0000139,GO:0006621,GO:0006890
LOC410095	GO:0005634,GO:0005839,GO:0006511,GO:0019773
LOC410096	GO:0005886,GO:0006751,GO:0036374
LOC410097	GO:0003697,GO:0004520,GO:0005634,GO:0006289
LOC410098	GO:0005515,GO:0046872
LOC410099	GO:0000445,GO:0003729,GO:0006397,GO:0006406
LOC410100	GO:0003723,GO:0003743,GO:0005852,GO:0006413,GO:0031369
LOC410102	GO:0005634,GO:0006325,GO:0006355,GO:0008270,GO:0043565
LOC410103	GO:0003723,GO:0005737,GO:0035145,GO:1903259
LOC410105	GO:0003827,GO:0005794,GO:0006487
LOC410107	GO:0003677,GO:0005515,GO:0005634,GO:0006357
LOC410108	GO:0000977,GO:0000981,GO:0005634,GO:0006357
LOC410109	GO:0004197,GO:0004843,GO:0005634,GO:0005829,GO:0016579
LOC410114	GO:0016020,GO:0022857,GO:0055085
LOC410115	GO:0005885,GO:0030479,GO:0034314,GO:0051015
LOC410116	GO:1990112
LOC410117	GO:0046475,GO:0047389,GO:2001070
LOC410118	GO:0005794,GO:0015012,GO:0047464
LOC410119	GO:0004706,GO:0005524,GO:0006468,GO:0007254
LOC410120	GO:0005737,GO:0015035,GO:0016671
LOC410122	GO:0006006,GO:0016620,GO:0050661,GO:0051287
LOC410127	GO:0001664,GO:0005085,GO:0005737,GO:0007186
LOC410128	GO:0005515,GO:0005634,GO:0005737,GO:0070682
LOC410129	GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0007165,GO:0018105,GO:0090090
LOC410130	GO:0016020
LOC410132	GO:0016255,GO:0042765
LOC410133	GO:0005515
LOC410134	GO:0030552,GO:0042383
LOC410136	GO:0004842,GO:0005515,GO:0005737,GO:0051603
LOC410140	GO:0004965,GO:0007186,GO:0007214,GO:0016020,GO:0038039
LOC410142	GO:0005737,GO:0036064,GO:0046983,GO:0060271
LOC410144	GO:0007165
LOC410148	GO:0005615,GO:0006508,GO:0043171,GO:0070573
LOC410149	GO:0005615,GO:0006508,GO:0043171,GO:0070573
LOC410151	GO:0000981,GO:0006355,GO:1990837
LOC410154	GO:0004930,GO:0016020
LOC410155	GO:0003713,GO:0005515,GO:0018023,GO:0018026,GO:0018027,GO:0018064,GO:0030047,GO:0042800,GO:0045944,GO:0046975
LOC410157	GO:0003924,GO:0005525
LOC410158	GO:0000902,GO:0003779,GO:0005737,GO:0007010,GO:0008179,GO:0019933,GO:0045761
LOC410159	GO:0003712,GO:0006357,GO:0016592
LOC410161	GO:0005912,GO:0007165,GO:0032880,GO:0050839
LOC410162	GO:0004843,GO:0005634,GO:0016579
LOC410165	GO:0000381,GO:0000398,GO:0003729,GO:0005634,GO:0005737
LOC410166	GO:0003700,GO:0005634,GO:0005789,GO:0016540,GO:0043565,GO:0045893
LOC410167	GO:0008270,GO:0016491
LOC410169	GO:0003785,GO:0005737,GO:0005884,GO:0010591,GO:0010976,GO:0030016,GO:0030042,GO:0042989,GO:0051015,GO:0051016
LOC410170	GO:0007165
LOC410171	GO:0030036,GO:0051015
LOC410172	GO:0005789,GO:0006616,GO:0045048
LOC410174	GO:0005634,GO:0006357,GO:0008024,GO:0032786,GO:0061575
LOC410175	GO:0005515
LOC410177	GO:0004439,GO:0006470,GO:0008138,GO:0008962
LOC410178	GO:0005515
LOC410179	GO:0008028,GO:0015718,GO:0055085
LOC410183	GO:0000285,GO:0005524,GO:0035556,GO:0046488,GO:0046872
LOC410184	GO:0000118,GO:0003714,GO:0005515,GO:0006357,GO:0016575
LOC410188	GO:0002181,GO:0003723,GO:0003735,GO:0005840,GO:0022625
LOC410189	GO:0008253
LOC410190	GO:0004713,GO:0005524,GO:0006468,GO:0007169,GO:0007275,GO:0007409,GO:0033674,GO:0043235
LOC410191	GO:0005515
LOC410194	GO:0005634,GO:0033260
LOC410195	GO:0000338,GO:0005515,GO:0008180,GO:0008237
LOC410198	GO:0004842,GO:0005634,GO:0006302,GO:0031491,GO:0035861,GO:0046872
LOC410200	GO:0000027,GO:0000956,GO:0003723,GO:0005730,GO:0006364,GO:0030687,GO:0042273
LOC410201	GO:0003713,GO:0005634,GO:0008195,GO:0009062,GO:0019432,GO:0032869,GO:0045944
LOC410202	GO:0005929
LOC410204	GO:0001725,GO:0003779,GO:0005912,GO:0030018,GO:0030036,GO:0031941,GO:0051371,GO:0061061
LOC410205	GO:0005515,GO:0005634,GO:0035861,GO:1903775,GO:2001173
LOC410207	GO:0002058,GO:0005737,GO:0005829,GO:0006207,GO:0006210,GO:0006212,GO:0017113,GO:0050661,GO:0051536
LOC410208	GO:0004674,GO:0005524,GO:0005737,GO:0006468,GO:0035556,GO:0043408,GO:0051262
LOC410211	GO:0003712,GO:0005634,GO:0008270,GO:0030018
LOC410216	GO:0005509,GO:0005783
LOC410217	GO:0003690,GO:0005515,GO:0005524,GO:0005694,GO:0007064,GO:0016887,GO:0061775
LOC410218	GO:0005787,GO:0006465,GO:0016020,GO:0045047
LOC410219	GO:0003723,GO:0005847,GO:0006378
LOC410222	GO:0000122,GO:0001227
LOC410223	GO:0008277
LOC410225	GO:0000151,GO:0000209,GO:0005737,GO:0006511,GO:0008270,GO:0031624,GO:0032436,GO:0061630
LOC410226	GO:0000977,GO:0001228,GO:0005634,GO:0006357
LOC410227	GO:0005783,GO:0016491
LOC410228	GO:0004674,GO:0005524,GO:0006468
LOC410229	GO:0005515,GO:0005615,GO:0007165
LOC410231	GO:0005515,GO:0007165
LOC410233	GO:0005539,GO:0008449
LOC410234	GO:0005737,GO:0042732,GO:0048040,GO:0070403
LOC410235	GO:0005515,GO:0007165
LOC410237	GO:0008270,GO:0036435,GO:0061630,GO:0070530,GO:0071797,GO:0097039,GO:1990450
LOC410239	GO:0005634,GO:0009452,GO:0036261,GO:0071164
LOC410241	GO:0003924,GO:0005525,GO:0005794,GO:0032593,GO:0032869,GO:0055037
LOC410244	GO:0030431,GO:0032222,GO:1903818
LOC410245	GO:0004252,GO:0006508
LOC410246	GO:0005042,GO:0005515,GO:0008045,GO:0016020,GO:0038007
LOC410253	GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0007623
LOC410254	GO:0000062,GO:0004361,GO:0005743,GO:0033539,GO:0046949,GO:0050660
LOC410256	GO:0005515,GO:0005912,GO:0014069,GO:0045211,GO:0098887,GO:0098968
LOC410257	GO:0019786
LOC410258	GO:0004756,GO:0005524,GO:0005737,GO:0016260
LOC410259	GO:0000978,GO:0000981,GO:0005634,GO:0006357
LOC410261	GO:0000226,GO:0008017,GO:0035556,GO:0072686
LOC410262	GO:0005730,GO:0008168,GO:0070475
LOC410263	GO:0003924,GO:0005525,GO:0005741,GO:0008053,GO:0051646
LOC410264	GO:0000049,GO:0002943,GO:0005737,GO:0017150,GO:0050660
LOC410266	GO:0003677,GO:0003689,GO:0005524,GO:0005634,GO:0005663,GO:0006261,GO:0006281,GO:0016887
LOC410269	GO:0005524,GO:0016020,GO:0016887,GO:0055085,GO:0140359
LOC410270	GO:0003990,GO:0005615,GO:0005886,GO:0006581,GO:0019695
LOC410271	GO:0005515
LOC410272	GO:0005886,GO:0006865,GO:0015171,GO:0055085
LOC410273	GO:0005524,GO:0140658
LOC410274	GO:0003677,GO:0006368,GO:0008023,GO:0031491,GO:0032968,GO:0034728,GO:0042393,GO:0042789,GO:0140673
LOC410278	GO:0006820,GO:0022857,GO:0055085
LOC410280	GO:0000054,GO:0003924,GO:0005525,GO:0005634,GO:0005737,GO:0006606
LOC410282	GO:0005515
LOC410286	GO:0016300,GO:0030488,GO:0046872
LOC410289	GO:0004176,GO:0004222,GO:0005524,GO:0005745,GO:0016887,GO:0034982,GO:0065003
LOC410290	GO:0005680,GO:0031145,GO:0045842,GO:0070979
LOC410291	GO:0006508,GO:0070573
LOC410293	GO:0009897,GO:0030246,GO:0044419
LOC410294	GO:0005634
LOC410295	GO:0008479,GO:0101030
LOC410296	GO:0003333,GO:0015179,GO:0016020
LOC410297	GO:0005769,GO:0005770,GO:0006622,GO:0008333,GO:0031313,GO:0035091,GO:0045022
LOC410298	GO:0006891,GO:0017119
LOC410299	GO:0005515
LOC410301	GO:0000724,GO:0003676,GO:0005524,GO:0005634,GO:0005694,GO:0005737,GO:0006260,GO:0006268,GO:0008270,GO:0009378,GO:0043138
LOC410304	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0008270
LOC410305	GO:0000124,GO:0003677,GO:0005669,GO:0006352,GO:0017025,GO:0046695,GO:0046982,GO:0051123
LOC410306	GO:0003924,GO:0005525,GO:0005737,GO:0005886,GO:0006886,GO:0016192
LOC410307	GO:0005886,GO:0005923,GO:0030036,GO:0030334,GO:0031410
LOC410308	GO:0005829,GO:0009055
LOC410315	GO:0005515,GO:0030695
LOC410317	GO:0005516,GO:0005886,GO:0016286,GO:0043005,GO:0043025,GO:0071805
LOC410318	GO:0007009,GO:0016020
LOC410319	GO:0000462,GO:0030515,GO:0030686,GO:0032040,GO:0034455,GO:0045943
LOC410320	GO:0002142,GO:0005515,GO:0005886,GO:0005929,GO:0032426
LOC410322	GO:0005085,GO:0005886,GO:0007265,GO:0043547
LOC410323	GO:0005524,GO:0007018,GO:0008569,GO:0030286,GO:0045505,GO:0051959
LOC410324	GO:0005546,GO:0005737,GO:0007010,GO:0008154,GO:0015629,GO:0051014,GO:0051015,GO:0051016
LOC410325	GO:0004300,GO:0005739,GO:0006635,GO:0016507,GO:0016509,GO:0070403
LOC410326	GO:0000978,GO:0000981,GO:0006357
LOC410330	GO:0006659,GO:0106245
LOC410331	GO:0003677,GO:0006368,GO:0008023,GO:0031491,GO:0032968,GO:0034728,GO:0042393,GO:0042789,GO:0140673
LOC410332	GO:0001784,GO:0005085,GO:0007264,GO:0033138
LOC410334	GO:0000978,GO:0001228,GO:0005634,GO:0006357,GO:0042063
LOC410336	GO:0006508,GO:0008236,GO:0008239
LOC410337	GO:0006508,GO:0008236,GO:0008239
LOC410338	GO:0000139,GO:0005783,GO:0005789,GO:0006888,GO:0006890,GO:0030134
LOC410339	GO:0003690,GO:0005739,GO:0006355,GO:0061668
LOC410340	GO:0003400,GO:0005085,GO:0005096,GO:0005515,GO:0005789,GO:0009306
LOC410341	GO:0001522,GO:0003723,GO:0009982
LOC410343	GO:0005643,GO:0006606,GO:0016973,GO:0017056
LOC410344	GO:0004843,GO:0005829,GO:0061578,GO:0070536
LOC410345	GO:0005515
LOC410347	GO:0003713,GO:0005634,GO:0006357,GO:0016513,GO:0043565
LOC410348	GO:0007019,GO:0008017,GO:0008352,GO:0051013
LOC410350	GO:0005515
LOC410351	GO:0005509,GO:0005886,GO:0007154,GO:0007157,GO:0007219,GO:0007275,GO:0032991,GO:0045197
LOC410352	GO:0003677,GO:0005524,GO:0006281,GO:0016887,GO:0031011,GO:0042393,GO:0043618,GO:0140658
LOC410353	GO:0000381,GO:0003729,GO:0005634,GO:0005737,GO:0006376,GO:1990904
LOC410354	GO:0005634,GO:0005737,GO:0008134,GO:0042994
LOC410355	GO:0003743,GO:0005085,GO:0005851,GO:0006413
LOC410357	GO:0005515
LOC410362	GO:0004500,GO:0005507,GO:0005615,GO:0006589,GO:0030667,GO:0042420,GO:0042421
LOC410363	GO:0005783
LOC410365	GO:0005507,GO:0005886,GO:0006826,GO:0016491
LOC410368	GO:0005509,GO:0005886,GO:0007156,GO:0016342,GO:0045296
LOC410369	GO:0004714,GO:0005524,GO:0006468,GO:0007169,GO:0007275,GO:0033674,GO:0043235
LOC410370	GO:0003779,GO:0035025
LOC410371	GO:0005388,GO:0005524,GO:0006874,GO:0016020,GO:0016887,GO:0070588
LOC410373	GO:0005515,GO:0005886
LOC410376	GO:0003747,GO:0005762,GO:0070126
LOC410379	GO:0019934,GO:0046069,GO:0047555
LOC410380	GO:0004222,GO:0005886,GO:0016485
LOC410381	GO:0030552,GO:0042383
LOC410383	GO:0003723,GO:0006396,GO:0006874,GO:0048471
LOC410385	GO:0006508,GO:0070006
LOC410386	GO:0004222,GO:0005509,GO:0006508,GO:0008270
LOC410387	GO:0005801,GO:0006886,GO:0006891,GO:0007030,GO:0016020,GO:0017119
LOC410388	GO:0005739,GO:0005829,GO:0006400,GO:0035597,GO:0045736,GO:0051539
LOC410390	GO:0003729,GO:0005515,GO:0005634,GO:0031124
LOC410393	GO:0004035,GO:0016311
LOC410394	GO:0000151,GO:0031624,GO:0032182,GO:0045116,GO:0051443,GO:0097602
LOC410395	GO:0000122,GO:0003682,GO:0005634,GO:0005721,GO:0006325,GO:0035064
LOC410396	GO:0005739,GO:0006099,GO:0006102
LOC410398	GO:0003730,GO:0005634,GO:0005737,GO:0005829,GO:0007399,GO:0010468
LOC410402	GO:0004252,GO:0006508
LOC410403	GO:0005654,GO:0005737,GO:0008537,GO:0010950,GO:0061133,GO:0061136,GO:2000045
LOC410405	GO:0005506,GO:0005737,GO:0006082,GO:0006805,GO:0016712,GO:0020037,GO:0043231
LOC410406	GO:0004222,GO:0006508,GO:0008270
LOC410408	GO:0004070,GO:0004088,GO:0005524,GO:0005737,GO:0005951,GO:0006207,GO:0006526,GO:0006541,GO:0016597,GO:0016812,GO:0046872
LOC410410	GO:0000723,GO:0003678,GO:0006281
LOC410413	GO:0000122,GO:0035102,GO:0036353,GO:1990841
LOC410414	GO:0000398,GO:0003746,GO:0003924,GO:0005525,GO:0005829,GO:0030623,GO:0046540,GO:0071007
LOC410415	GO:0003924,GO:0005525,GO:0005886,GO:0007165,GO:0019003
LOC410417	GO:0004725,GO:0005515,GO:0006470
LOC410420	GO:0005737
LOC410422	GO:0004146,GO:0005739,GO:0006545,GO:0046452,GO:0046654,GO:0046655,GO:0050661
LOC410424	GO:0004740,GO:0005739,GO:0006468,GO:0010906
LOC410427	GO:0004672,GO:0005524,GO:0006468
LOC410428	GO:0003341,GO:0005929,GO:0018094,GO:0060271,GO:0070736
LOC410429	GO:0009312
LOC410432	GO:0006567,GO:0008743
LOC410434	GO:0003723,GO:0005689,GO:0005730,GO:0048026
LOC410438	GO:0000139,GO:0004252,GO:0005802,GO:0016485
LOC410439	GO:0032589,GO:0050808
LOC410441	GO:0015031,GO:0032588,GO:0055038
